"","date","state","confirmed","Casos.Estimado","t","Casos.Forecast","Casos.Lo.80","Casos.Hi.80","Casos.Lo.95","Casos.Hi.95","deaths","Obitos.Estimado","Obitos.Forecast","Obitos.Lo.80","Obitos.Hi.80","Obitos.Lo.95","Obitos.Hi.95"
"955",2020-06-20,"BA",45304,45775.869574267,105,NA,NA,NA,NA,NA,1350,1344.92454488452,NA,NA,NA,NA,NA
"956",2020-06-21,"BA",46279,46300.2136840989,106,NA,NA,NA,NA,NA,1391,1391.74390710205,NA,NA,NA,NA,NA
"957",2020-06-22,"BA",47086,47589.3973321255,107,NA,NA,NA,NA,NA,1441,1432.47724402573,NA,NA,NA,NA,NA
"958",2020-06-23,"BA",49084,48216.9680473058,108,NA,NA,NA,NA,NA,1491,1485.53233560983,NA,NA,NA,NA,NA
"959",2020-06-24,"BA",51931,50783.2277604412,109,NA,NA,NA,NA,NA,1541,1537.49229029039,NA,NA,NA,NA,NA
"960",2020-06-25,"BA",54291,53662.0039379753,110,NA,NA,NA,NA,NA,1601,1588.74967398712,NA,NA,NA,NA,NA
"961",2020-06-26,"BA",56422,55838.5101034547,111,NA,NA,NA,NA,NA,1642,1653.14096103293,NA,NA,NA,NA,NA
"962",2020-06-27,"BA",65244,58080.3050998274,112,NA,NA,NA,NA,NA,1697,1690.14734014396,NA,NA,NA,NA,NA
"963",2020-06-28,"BA",68495,69648.6202924254,113,NA,NA,NA,NA,NA,1748,1747.60376427696,NA,NA,NA,NA,NA
"964",2020-06-29,"BA",69467,69464.7690385861,114,NA,NA,NA,NA,NA,1800,1798.74580007224,NA,NA,NA,NA,NA
"965",2020-06-30,"BA",73307,71744.842618738,115,NA,NA,NA,NA,NA,1853,1851.19538418044,NA,NA,NA,NA,NA
"966",2020-07-01,"BA",76485,76503.5135940814,116,NA,NA,NA,NA,NA,1902,1904.84227195002,NA,NA,NA,NA,NA
"967",2020-07-02,"BA",79349,79149.3319982445,117,NA,NA,NA,NA,NA,1947,1952.82342298374,NA,NA,NA,NA,NA
"968",2020-07-03,"BA",82314,82340.708322406,118,NA,NA,NA,NA,NA,2001,1995.73594205598,NA,NA,NA,NA,NA
"969",2020-07-04,"BA",85485,85329.9820828811,119,NA,NA,NA,NA,NA,2050,2051.62291138509,NA,NA,NA,NA,NA
"970",2020-07-05,"BA",87048,88657.5695508276,120,NA,NA,NA,NA,NA,2107,2100.04115790895,NA,NA,NA,NA,NA
"971",2020-07-06,"BA",88279,89551.49240364,121,NA,NA,NA,NA,NA,2168,2159.53564443087,NA,NA,NA,NA,NA
"972",2020-07-07,"BA",91954,91010.0195308631,122,NA,NA,NA,NA,NA,2216,2223.56980163801,NA,NA,NA,NA,NA
"973",2020-07-08,"BA",95536,95466.6908624981,123,NA,NA,NA,NA,NA,2277,2268.8563088022,NA,NA,NA,NA,NA
"974",2020-07-09,"BA",98319,98459.9997852234,124,NA,NA,NA,NA,NA,2328,2332.77551973784,NA,NA,NA,NA,NA
"975",2020-07-10,"BA",101186,101147.44023505,125,NA,NA,NA,NA,NA,2383,2382.06367321721,NA,NA,NA,NA,NA
"976",2020-07-11,"BA",104188,104093.369493005,126,NA,NA,NA,NA,NA,2436,2437.39931160492,NA,NA,NA,NA,NA
"977",2020-07-12,"BA",105763,107103.076497829,127,NA,NA,NA,NA,NA,2483,2489.89771034816,NA,NA,NA,NA,NA
"978",2020-07-13,"BA",106891,108099.707210091,128,NA,NA,NA,NA,NA,2535,2534.42513728637,NA,NA,NA,NA,NA
"979",2020-07-14,"BA",110029,109335.388066086,129,NA,NA,NA,NA,NA,2584,2586.63120422572,NA,NA,NA,NA,NA
"980",2020-07-15,"BA",112993,113140.689455165,130,NA,NA,NA,NA,NA,2638,2634.68801520208,NA,NA,NA,NA,NA
"981",2020-07-16,"BA",116373,115551.437757407,131,NA,NA,NA,NA,NA,2693,2689.87523878485,NA,NA,NA,NA,NA
"982",2020-07-17,"BA",118657,119294.994446167,132,NA,NA,NA,NA,NA,2738,2745.99534966442,NA,NA,NA,NA,NA
"983",2020-07-18,"BA",120238,120938.363973367,133,NA,NA,NA,NA,NA,2793,2788.12931366087,NA,NA,NA,NA,NA
"984",2020-07-19,"BA",122169,122586.191512695,134,NA,NA,NA,NA,NA,2840,2844.87527387473,NA,NA,NA,NA,NA
"985",2020-07-20,"BA",123292,124624.686718047,135,NA,NA,NA,NA,NA,2891,2890.12766919969,NA,NA,NA,NA,NA
"986",2020-07-21,"BA",126844,125309.62692665,136,NA,NA,NA,NA,NA,2936,2941.44036740372,NA,NA,NA,NA,NA
"987",2020-07-22,"BA",133245,129963.706064022,137,NA,NA,NA,NA,NA,2988,2984.49019767932,NA,NA,NA,NA,NA
"988",2020-07-23,"BA",138358,136824.907557447,138,NA,NA,NA,NA,NA,3044,3037.74833149943,NA,NA,NA,NA,NA
"989",2020-07-24,"BA",142767,141189.537778059,139,NA,NA,NA,NA,NA,3096,3095.98932254508,NA,NA,NA,NA,NA
"990",2020-07-25,"BA",146399,145933.352268517,140,NA,NA,NA,NA,NA,3140,3147.99315001624,NA,NA,NA,NA,NA
"991",2020-07-26,"BA",148179,149415.550891552,141,NA,NA,NA,NA,NA,3182,3189.1279025049,NA,NA,NA,NA,NA
"992",2020-07-27,"BA",149109,150842.573189669,142,NA,NA,NA,NA,NA,3227,3228.57281410149,NA,NA,NA,NA,NA
"993",2020-07-28,"BA",153313,151841.971027311,143,NA,NA,NA,NA,NA,3270,3273.00901864151,NA,NA,NA,NA,NA
"994",2020-07-29,"BA",157334,157372.942391645,144,NA,NA,NA,NA,NA,3321,3314.9303971773,NA,NA,NA,NA,NA
"995",2020-07-30,"BA",161630,160555.461924254,145,NA,NA,NA,NA,NA,3391,3368.10612443717,NA,NA,NA,NA,NA
"996",2020-07-31,"BA",166154,165353.287230746,146,NA,NA,NA,NA,NA,3463,3446.31272882318,NA,NA,NA,NA,NA
"997",2020-08-01,"BA",168926,169755.412861805,147,NA,NA,NA,NA,NA,3517,3524.29449597547,NA,NA,NA,NA,NA
"998",2020-08-02,"BA",170476,171972.782701552,148,NA,NA,NA,NA,NA,3572,3575.67968999814,NA,NA,NA,NA,NA
"999",2020-08-03,"BA",171391,173431.857484999,149,NA,NA,NA,NA,NA,3624,3629.36065775325,NA,NA,NA,NA,NA
"1000",2020-08-04,"BA",175389,174172.234495966,150,NA,NA,NA,NA,NA,3678,3679.43906097908,NA,NA,NA,NA,NA
"1001",2020-08-05,"BA",179737,179381.606363857,151,NA,NA,NA,NA,NA,3736,3732.9232110475,NA,NA,NA,NA,NA
"1002",2020-08-06,"BA",183690,183051.077895423,152,NA,NA,NA,NA,NA,3789,3792.02612565203,NA,NA,NA,NA,NA
"1003",2020-08-07,"BA",187892,187079.447698995,153,NA,NA,NA,NA,NA,3843,3843.94137195969,NA,NA,NA,NA,NA
"1004",2020-08-08,"BA",191401,191351.880758575,154,NA,NA,NA,NA,NA,3899,3897.60392506338,NA,NA,NA,NA,NA
"1005",2020-08-09,"BA",193029,194605.873903607,155,NA,NA,NA,NA,NA,3953,3954.10436609472,NA,NA,NA,NA,NA
"1006",2020-08-10,"BA",194097,195707.545835767,156,NA,NA,NA,NA,NA,4011,4007.70849185264,NA,NA,NA,NA,NA
"1007",2020-08-11,"BA",198767,196886.303149601,157,NA,NA,NA,NA,NA,4067,4066.88837531643,NA,NA,NA,NA,NA
"1008",2020-08-12,"BA",203020,202878.193144853,158,NA,NA,NA,NA,NA,4104,4122.92838862109,NA,NA,NA,NA,NA
"1009",2020-08-13,"BA",206955,206140.442097197,159,NA,NA,NA,NA,NA,4202,4153.14326407319,NA,NA,NA,NA,NA
"1010",2020-08-14,"BA",210993,210413.352546404,160,NA,NA,NA,NA,NA,4271,4268.65658995124,NA,NA,NA,NA,NA
"1011",2020-08-15,"BA",214379,214382.108627497,161,NA,NA,NA,NA,NA,4338,4338.49661544765,NA,NA,NA,NA,NA
"1012",2020-08-16,"BA",216030,217626.570628084,162,NA,NA,NA,NA,NA,4406,4405.31859724799,NA,NA,NA,NA,NA
"1013",2020-08-17,"BA",217115,218759.180948951,163,NA,NA,NA,NA,NA,4475,4473.56285483548,NA,NA,NA,NA,NA
"1014",2020-08-18,"BA",221041,219941.153891985,164,NA,NA,NA,NA,NA,4542,4543.07801801867,NA,NA,NA,NA,NA
"1015",2020-08-19,"BA",224659,224885.608957542,165,NA,NA,NA,NA,NA,4611,4609.6915885836,NA,NA,NA,NA,NA
"1016",2020-08-20,"BA",228596,227697.866176874,166,NA,NA,NA,NA,NA,4685,4679.16060549771,NA,NA,NA,NA,NA
"1017",2020-08-21,"BA",229743,232081.994068209,167,NA,NA,NA,NA,NA,4757,4755.25381162189,NA,NA,NA,NA,NA
"1018",2020-08-22,"BA",234204,231878.32104087,168,NA,NA,NA,NA,NA,4832,4827.879755323,NA,NA,NA,NA,NA
"1019",2020-08-23,"BA",236050,238359.696545831,169,NA,NA,NA,NA,NA,4905,4904.35671006336,NA,NA,NA,NA,NA
"1020",2020-08-24,"BA",237208,238074.72866292,170,NA,NA,NA,NA,NA,4981,4977.58730562159,NA,NA,NA,NA,NA
"1021",2020-08-25,"BA",240939,240025.393730253,171,NA,NA,NA,NA,NA,5051,5054.81062984982,NA,NA,NA,NA,NA
"1022",2020-08-26,"BA",245021,244329.045015231,172,NA,NA,NA,NA,NA,5116,5123.44466052963,NA,NA,NA,NA,NA
"1023",2020-08-27,"BA",247853,248114.903911584,173,NA,NA,NA,NA,NA,5178,5185.77602613493,NA,NA,NA,NA,NA
"1024",2020-08-28,"BA",250977,250545.82968149,174,NA,NA,NA,NA,NA,5243,5244.98860947367,NA,NA,NA,NA,NA
"1025",2020-08-29,"BA",254790,254028.553643227,175,NA,NA,NA,NA,NA,5302,5309.27576681041,NA,NA,NA,NA,NA
"1026",2020-08-30,"BA",256062,257968.830059839,176,NA,NA,NA,NA,NA,5344,5365.66767454337,NA,NA,NA,NA,NA
"1027",2020-08-31,"BA",256727,258199.902415791,177,NA,NA,NA,NA,NA,5397,5399.90061769647,NA,NA,NA,NA,NA
"1028",2020-09-01,"BA",259418,259209.008488723,178,NA,NA,NA,NA,NA,5448,5451.86085394635,NA,NA,NA,NA,NA
"1029",2020-09-02,"BA",262299,262479.680384208,179,NA,NA,NA,NA,NA,5502,5501.47688115228,NA,NA,NA,NA,NA
"1030",2020-09-03,"BA",265739,264972.7031854,180,NA,NA,NA,NA,NA,5549,5555.66439983684,NA,NA,NA,NA,NA
"1031",2020-09-04,"BA",268137,268702.217192397,181,NA,NA,NA,NA,NA,5590,5600.27545993101,NA,NA,NA,NA,NA
"1032",2020-09-05,"BA",270177,270475.034815673,182,NA,NA,NA,NA,NA,5627,5637.59208905277,NA,NA,NA,NA,NA
"1033",2020-09-06,"BA",271255,272685.699974573,183,NA,NA,NA,NA,NA,5658,5670.79521839018,NA,NA,NA,NA,NA
"1034",2020-09-07,"BA",271963,273287.033715885,184,NA,NA,NA,NA,NA,5693,5697.20860765786,NA,NA,NA,NA,NA
"1035",2020-09-08,"BA",272814,274038.842674722,185,NA,NA,NA,NA,NA,5734,5730.6999780696,NA,NA,NA,NA,NA
"1036",2020-09-09,"BA",275088,274803.297712039,186,NA,NA,NA,NA,NA,5774,5772.88291340851,NA,NA,NA,NA,NA
"1037",2020-09-10,"BA",277327,277497.038752441,187,NA,NA,NA,NA,NA,5818,5813.2833474764,NA,NA,NA,NA,NA
"1038",2020-09-11,"BA",279509,279302.516219122,188,NA,NA,NA,NA,NA,5866,5858.97409228635,NA,NA,NA,NA,NA
"1039",2020-09-12,"BA",281665,281545.230033449,189,NA,NA,NA,NA,NA,5912,5909.49261934396,NA,NA,NA,NA,NA
"1040",2020-09-13,"BA",282517,283592.745029414,190,NA,NA,NA,NA,NA,5961,5956.39142221518,NA,NA,NA,NA,NA
"1041",2020-09-14,"BA",283235,283950.699153049,191,NA,NA,NA,NA,NA,5999,6007.04342624387,NA,NA,NA,NA,NA
"1042",2020-09-15,"BA",285448,284855.644738519,192,NA,NA,NA,NA,NA,6040,6042.16015657158,NA,NA,NA,NA,NA
"1043",2020-09-16,"BA",287685,287507.506784976,193,NA,NA,NA,NA,NA,6085,6082.38582064291,NA,NA,NA,NA,NA
"1044",2020-09-17,"BA",289655,289428.972385748,194,NA,NA,NA,NA,NA,6132,6128.32290688324,NA,NA,NA,NA,NA
"1045",2020-09-18,"BA",292019,291406.51527853,195,NA,NA,NA,NA,NA,6181,6176.64100824257,NA,NA,NA,NA,NA
"1046",2020-09-19,"BA",294210,293932.110147117,196,NA,NA,NA,NA,NA,6221,6227.20354494707,NA,NA,NA,NA,NA
"1047",2020-09-20,"BA",295303,295999.39378203,197,NA,NA,NA,NA,NA,6265,6264.97980440861,NA,NA,NA,NA,NA
"1048",2020-09-21,"BA",295996,296773.25544297,198,NA,NA,NA,NA,NA,6313,6308.9870437783,NA,NA,NA,NA,NA
"1049",2020-09-22,"BA",297805,297527.841599884,199,NA,NA,NA,NA,NA,6359,6358.42553959084,NA,NA,NA,NA,NA
"1050",2020-09-23,"BA",299415,299748.638683324,200,NA,NA,NA,NA,NA,6408,6404.63146231897,NA,NA,NA,NA,NA
"1051",2020-09-24,"BA",301248,301006.732370085,201,NA,NA,NA,NA,NA,6455,6454.83895801063,NA,NA,NA,NA,NA
"1052",2020-09-25,"BA",303058,303058.483103931,202,NA,NA,NA,NA,NA,6503,6501.89668558466,NA,NA,NA,NA,NA
"1053",2020-09-26,"BA",305186,304717.788987833,203,NA,NA,NA,NA,NA,6552,6550.29218283873,NA,NA,NA,NA,NA
"1054",2020-09-27,"BA",306036,307033.976137931,204,NA,NA,NA,NA,NA,6599,6599.90437188325,NA,NA,NA,NA,NA
"1055",2020-09-28,"BA",306629,307283.417209424,205,NA,NA,NA,NA,NA,6648,6646.5801881406,NA,NA,NA,NA,NA
"1056",2020-09-29,"BA",308252,308096.983520654,206,NA,NA,NA,NA,NA,6697,6696.08913797746,NA,NA,NA,NA,NA
"1057",2020-09-30,"BA",310526,309987.961361274,207,NA,NA,NA,NA,NA,6744,6745.41564819407,NA,NA,NA,NA,NA
"1058",2020-10-01,"BA",NA,NA,208,312301.799959506,311085.092839804,313518.507079209,310441.006996926,314162.592922087,NA,NA,6791.90819087665,6783.03208857084,6800.78429318246,6778.33336383871,6805.48301791459
"1059",2020-10-02,"BA",NA,NA,209,313804.757623506,311712.637906573,315896.877340439,310605.136627537,317004.378619476,NA,NA,6839.8163817533,6824.84383789024,6854.78892561637,6816.91785194183,6862.71491156477
"1060",2020-10-03,"BA",NA,NA,210,315342.845317214,312672.6315069,318013.059127528,311259.105700374,319426.584934054,NA,NA,6887.72457262995,6866.36052014311,6909.0886251168,6855.0510739087,6920.39807135121
"1061",2020-10-04,"BA",NA,NA,211,316899.027109975,313710.904222068,320087.149997883,312023.213910893,321774.840309058,NA,NA,6935.6327635066,6907.42338023035,6963.84214678286,6892.49023476719,6978.77529224602
"1062",2020-10-05,"BA",NA,NA,212,318464.528462763,314758.779843719,322170.277081806,312797.075022449,324131.981903076,NA,NA,6983.54095438326,6948.00978673954,7019.07212202697,6929.20072275883,7037.88118600768
"1063",2020-10-06,"BA",NA,NA,213,320034.829955022,315790.39932935,324279.260580693,313543.533479051,326526.126430992,NA,NA,7031.44914525991,6988.12763152304,7074.77065899677,6965.19460743027,7097.70368308955
"1064",2020-10-07,"BA",NA,NA,214,321607.603810663,316795.699025233,326419.508596093,314248.430500714,328966.777120611,NA,NA,7079.35733613656,7027.79295457617,7130.92171769695,7000.49641983742,7158.2182524357
"1065",2020-10-08,"BA",NA,NA,215,323181.651083614,317771.302103227,328592.000064002,314907.236358174,331456.065809054,NA,NA,7127.26552701321,7067.02345981945,7187.50759420697,7035.13323579023,7219.39781823618
"1066",2020-10-09,"BA",NA,NA,216,324756.354243826,318716.729123183,330795.97936447,315519.544711661,333993.163775992,NA,NA,7175.17371788986,7105.83639532426,7244.51104045546,7069.13143393754,7281.21600184218
"1067",2020-10-10,"BA",NA,NA,217,326331.395225815,319632.699324326,333030.091127305,316086.623916339,336576.166535292,NA,NA,7223.08190876651,7144.24787123216,7301.91594630086,7102.5156526147,7343.64816491832
"1068",2020-10-11,"BA",NA,NA,218,327906.610206538,320520.360502545,335292.859910532,316610.316097222,339202.904315855,NA,NA,7270.99009964316,7182.27269838571,7359.70750090061,7135.30854305071,7406.67165623562
"1069",2020-10-12,"BA",NA,NA,219,329481.914807178,321380.94881674,337582.880797616,317092.556463649,341871.273150706,NA,NA,7318.89829051981,7219.92442102797,7417.87216001165,7167.5308193778,7470.26576166183
"1070",2020-10-13,"BA",NA,NA,220,331057.265567518,322215.648316524,339898.882818511,317535.178869687,344579.352265349,NA,NA,7366.80648139646,7257.21541766954,7476.39754512339,7199.20141289426,7534.41154989867
"1071",2020-10-14,"BA",NA,NA,221,332632.640102907,323025.541557494,342239.73864832,317939.850790965,347325.429414849,NA,NA,7414.71467227312,7294.15701962673,7535.27232491951,7230.33765335293,7599.0916911933
"1072",2020-03-16,"CE",9,8.99597507836526,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"1073",2020-03-17,"CE",10,10.0098386646289,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"1074",2020-03-18,"CE",19,13.0382691970006,3,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"1075",2020-03-19,"CE",24,24.0211119689044,4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"1076",2020-03-20,"CE",68,32.5633221026013,5,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"1077",2020-03-21,"CE",84,83.2282787577359,6,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"1078",2020-03-22,"CE",125,100.521576716452,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"1079",2020-03-23,"CE",164,145.734640939943,8,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"1080",2020-03-24,"CE",185,187.152768768551,9,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"1081",2020-03-25,"CE",211,207.938335564183,10,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"1082",2020-03-26,"CE",237,234.355180179407,11,NA,NA,NA,NA,NA,3,0.116856565211716,NA,NA,NA,NA,NA
"1083",2020-03-27,"CE",282,260.922998289122,12,NA,NA,NA,NA,NA,3,3.54114526634284,NA,NA,NA,NA,NA
"1084",2020-03-28,"CE",322,308.49163738146,13,NA,NA,NA,NA,NA,4,2.89488676942185,NA,NA,NA,NA,NA
"1085",2020-03-29,"CE",359,350.091433358057,14,NA,NA,NA,NA,NA,5,4.32188175119657,NA,NA,NA,NA,NA
"1086",2020-03-30,"CE",382,388.051817484028,15,NA,NA,NA,NA,NA,5,5.44271878940187,NA,NA,NA,NA,NA
"1087",2020-03-31,"CE",401,410.340438455376,16,NA,NA,NA,NA,NA,7,5.51644831993192,NA,NA,NA,NA,NA
"1088",2020-04-01,"CE",445,428.380397093934,17,NA,NA,NA,NA,NA,9,8.09309956460434,NA,NA,NA,NA,NA
"1089",2020-04-02,"CE",563,474.442009009753,18,NA,NA,NA,NA,NA,21,10.3548017315731,NA,NA,NA,NA,NA
"1090",2020-04-03,"CE",658,602.119101755474,19,NA,NA,NA,NA,NA,22,23.7213223853233,NA,NA,NA,NA,NA
"1091",2020-04-04,"CE",745,703.191317974313,20,NA,NA,NA,NA,NA,23,22.493335399875,NA,NA,NA,NA,NA
"1092",2020-04-05,"CE",960,794.903123751275,21,NA,NA,NA,NA,NA,35,24.7861516204618,NA,NA,NA,NA,NA
"1093",2020-04-06,"CE",1045,1027.51003431848,22,NA,NA,NA,NA,NA,35,39.1114059407799,NA,NA,NA,NA,NA
"1094",2020-04-07,"CE",1188,1114.43786247624,23,NA,NA,NA,NA,NA,40,37.3682633317385,NA,NA,NA,NA,NA
"1095",2020-04-08,"CE",1394,1265.33563381503,24,NA,NA,NA,NA,NA,57,44.7538040953309,NA,NA,NA,NA,NA
"1096",2020-04-09,"CE",1445,1484.93363324983,25,NA,NA,NA,NA,NA,57,63.8302761130924,NA,NA,NA,NA,NA
"1097",2020-04-10,"CE",1558,1531.72381131794,26,NA,NA,NA,NA,NA,67,61.2238377892175,NA,NA,NA,NA,NA
"1098",2020-04-11,"CE",1668,1647.50727111942,27,NA,NA,NA,NA,NA,74,74.4904189381613,NA,NA,NA,NA,NA
"1099",2020-04-12,"CE",1747,1759.66623747519,28,NA,NA,NA,NA,NA,76,81.4372099024172,NA,NA,NA,NA,NA
"1100",2020-04-13,"CE",1935,1837.35439511057,29,NA,NA,NA,NA,NA,101,83.7913995817473,NA,NA,NA,NA,NA
"1101",2020-04-14,"CE",2070,2035.65493496092,30,NA,NA,NA,NA,NA,111,112.686088669611,NA,NA,NA,NA,NA
"1102",2020-04-15,"CE",2291,2174.29252737832,31,NA,NA,NA,NA,NA,124,119.127693732932,NA,NA,NA,NA,NA
"1103",2020-04-16,"CE",2412,2407.58705678841,32,NA,NA,NA,NA,NA,135,133.623572065214,NA,NA,NA,NA,NA
"1104",2020-04-17,"CE",2747,2529.07388849513,33,NA,NA,NA,NA,NA,155,145.264090996294,NA,NA,NA,NA,NA
"1105",2020-04-18,"CE",3062,2887.03335270694,34,NA,NA,NA,NA,NA,180,167.597338298492,NA,NA,NA,NA,NA
"1106",2020-04-19,"CE",3306,3220.45784050502,35,NA,NA,NA,NA,NA,189,193.367114450598,NA,NA,NA,NA,NA
"1107",2020-04-20,"CE",3485,3473.46231789378,36,NA,NA,NA,NA,NA,206,200.83226982033,NA,NA,NA,NA,NA
"1108",2020-04-21,"CE",3682,3653.67778089889,37,NA,NA,NA,NA,NA,221,221.647591603836,NA,NA,NA,NA,NA
"1109",2020-04-22,"CE",4116,3853.66703722316,38,NA,NA,NA,NA,NA,239,237.788897628624,NA,NA,NA,NA,NA
"1110",2020-04-23,"CE",4702,4315.28221194765,39,NA,NA,NA,NA,NA,271,257.661791558222,NA,NA,NA,NA,NA
"1111",2020-04-24,"CE",5121,4941.97739265849,40,NA,NA,NA,NA,NA,293,292.087010414913,NA,NA,NA,NA,NA
"1112",2020-04-25,"CE",5667,5379.81863381841,41,NA,NA,NA,NA,NA,326,312.181513353319,NA,NA,NA,NA,NA
"1113",2020-04-26,"CE",6260,5956.03823403388,42,NA,NA,NA,NA,NA,376,347.847500802888,NA,NA,NA,NA,NA
"1114",2020-04-27,"CE",6783,6581.02048679353,43,NA,NA,NA,NA,NA,397,400.095148771789,NA,NA,NA,NA,NA
"1115",2020-04-28,"CE",6985,7125.26917189031,44,NA,NA,NA,NA,NA,417,417.275211259041,NA,NA,NA,NA,NA
"1116",2020-04-29,"CE",7409,7312.51264662389,45,NA,NA,NA,NA,NA,450,441.96789786384,NA,NA,NA,NA,NA
"1117",2020-04-30,"CE",7861,7746.66421882291,46,NA,NA,NA,NA,NA,492,480.694116026924,NA,NA,NA,NA,NA
"1118",2020-05-01,"CE",8000,8210.69179362423,47,NA,NA,NA,NA,NA,539,525.569763302402,NA,NA,NA,NA,NA
"1119",2020-05-02,"CE",8309,8327.52642384952,48,NA,NA,NA,NA,NA,638,574.128628532502,NA,NA,NA,NA,NA
"1120",2020-05-03,"CE",8379,8634.57667412218,49,NA,NA,NA,NA,NA,677,680.132475509622,NA,NA,NA,NA,NA
"1121",2020-05-04,"CE",11040,8677.69520550217,50,NA,NA,NA,NA,NA,712,708.943591374221,NA,NA,NA,NA,NA
"1122",2020-05-05,"CE",11470,11587.2107150232,51,NA,NA,NA,NA,NA,795,751.813237298863,NA,NA,NA,NA,NA
"1123",2020-05-06,"CE",12310,12004.880586119,52,NA,NA,NA,NA,NA,849,848.333566645387,NA,NA,NA,NA,NA
"1124",2020-05-07,"CE",13888,12876.9802854538,53,NA,NA,NA,NA,NA,903,900.524340713039,NA,NA,NA,NA,NA
"1125",2020-05-08,"CE",15134,14561.339625406,54,NA,NA,NA,NA,NA,997,961.375335688012,NA,NA,NA,NA,NA
"1126",2020-05-09,"CE",15879,15867.5831131428,55,NA,NA,NA,NA,NA,1062,1065.93286838312,NA,NA,NA,NA,NA
"1127",2020-05-10,"CE",16692,16613.7842075603,56,NA,NA,NA,NA,NA,1114,1128.22995587366,NA,NA,NA,NA,NA
"1128",2020-05-11,"CE",17599,17435.0125114858,57,NA,NA,NA,NA,NA,1189,1184.39222990052,NA,NA,NA,NA,NA
"1129",2020-05-12,"CE",18412,18359.2638356181,58,NA,NA,NA,NA,NA,1280,1267.98086987101,NA,NA,NA,NA,NA
"1130",2020-05-13,"CE",19156,19177.8116107239,59,NA,NA,NA,NA,NA,1389,1361.91217097743,NA,NA,NA,NA,NA
"1131",2020-05-14,"CE",21077,19919.5173466451,60,NA,NA,NA,NA,NA,1413,1471.89347801881,NA,NA,NA,NA,NA
"1132",2020-05-15,"CE",23059,21962.2832233306,61,NA,NA,NA,NA,NA,1566,1484.33098317825,NA,NA,NA,NA,NA
"1133",2020-05-16,"CE",23795,24059.656298011,62,NA,NA,NA,NA,NA,1614,1661.32574387483,NA,NA,NA,NA,NA
"1134",2020-05-17,"CE",24255,24767.8147579987,63,NA,NA,NA,NA,NA,1641,1687.96400730133,NA,NA,NA,NA,NA
"1135",2020-05-18,"CE",26363,25173.867496568,64,NA,NA,NA,NA,NA,1748,1720.32130073639,NA,NA,NA,NA,NA
"1136",2020-05-19,"CE",28112,27406.9625770847,65,NA,NA,NA,NA,NA,1856,1842.78245939299,NA,NA,NA,NA,NA
"1137",2020-05-20,"CE",30560,29230.1315708147,66,NA,NA,NA,NA,NA,1900,1943.53800914251,NA,NA,NA,NA,NA
"1138",2020-05-21,"CE",31413,31818.0317440166,67,NA,NA,NA,NA,NA,2161,1975.12214582598,NA,NA,NA,NA,NA
"1139",2020-05-22,"CE",34573,32628.4230898044,68,NA,NA,NA,NA,NA,2251,2264.87639526446,NA,NA,NA,NA,NA
"1140",2020-05-23,"CE",35122,35992.9896379927,69,NA,NA,NA,NA,NA,2308,2314.2286215875,NA,NA,NA,NA,NA
"1141",2020-05-24,"CE",35595,36450.3628163151,70,NA,NA,NA,NA,NA,2324,2380.76087006382,NA,NA,NA,NA,NA
"1142",2020-05-25,"CE",36185,36833.3799270377,71,NA,NA,NA,NA,NA,2493,2408.96357455918,NA,NA,NA,NA,NA
"1143",2020-05-26,"CE",37021,37355.171336217,72,NA,NA,NA,NA,NA,2603,2612.3399638573,NA,NA,NA,NA,NA
"1144",2020-05-27,"CE",37275,38156.0170074697,73,NA,NA,NA,NA,NA,2671,2708.38886750473,NA,NA,NA,NA,NA
"1145",2020-05-28,"CE",37821,38317.3353550217,74,NA,NA,NA,NA,NA,2733,2775.82120531966,NA,NA,NA,NA,NA
"1146",2020-05-29,"CE",38395,38811.1216293821,75,NA,NA,NA,NA,NA,2859,2845.28060212938,NA,NA,NA,NA,NA
"1147",2020-05-30,"CE",47822,39341.3463304203,76,NA,NA,NA,NA,NA,2956,2982.74184460935,NA,NA,NA,NA,NA
"1148",2020-05-31,"CE",48489,49660.4981176575,77,NA,NA,NA,NA,NA,3010,3069.02561569817,NA,NA,NA,NA,NA
"1149",2020-06-01,"CE",50504,50204.2583104826,78,NA,NA,NA,NA,NA,3188,3114.9801657246,NA,NA,NA,NA,NA
"1150",2020-06-02,"CE",54683,52250.7906859657,79,NA,NA,NA,NA,NA,3504,3307.42376582734,NA,NA,NA,NA,NA
"1151",2020-06-03,"CE",56056,56685.6553760492,80,NA,NA,NA,NA,NA,3605,3622.56213090033,NA,NA,NA,NA,NA
"1152",2020-06-04,"CE",59795,57992.4166002271,81,NA,NA,NA,NA,NA,3813,3676.54573563546,NA,NA,NA,NA,NA
